INPUT_CFG;CLASS;TIME;INFO;TEST_RAN;TEST_FOUND;TEST_RAN_PER_MUT;NUMBER_Of_FILES;NUMBER_Of_LINES;NUMBER_Of_LINES_COVERED;NUMBER_Of_MUTATIONS;NUMBER_Of_MUTATIONS_DETECTED;KILLED;SURVIVED;NO_COVERAGE;TIMED_OUT;MEMORY_ERRORRUN_ERROR;RUN_ERROR;NON_VIABLE;NOT_STARTED;STARTED
6_22.ini;com.uj.atm.common.DummySample;416;OK;102;cpFromLog;3,19;1;32;29;32;23;23;9;0;0;0;8;0;0;0
6_23.ini;com.uj.atm.common.Account;818;OK;9;cpFromLog;1;1;10;9;9;7;7;2;0;0;0;3;0;0;0
6_23.ini;com.uj.atm.common.Atm;380;OK;0;cpFromLog;0;1;13;0;22;0;0;0;22;0;0;3;0;0;0
6_23.ini;com.uj.atm.common.CreditCard;383;OK;0;cpFromLog;0;1;32;0;32;0;0;0;32;0;0;3;0;0;0
6_23.ini;com.uj.atm.common.DummySample;349;OK;0;cpFromLog;0;1;32;0;32;0;0;0;32;0;0;3;0;0;0
6_24.ini;com.uj.atm.common.Account;889;OK;48;cpFromLog;5,33;1;10;10;9;7;7;2;0;0;0;9;0;0;0
6_24.ini;com.uj.atm.common.Atm;981;OK;31;cpFromLog;1,41;1;13;13;22;21;21;1;0;0;0;9;0;0;0
6_24.ini;com.uj.atm.common.CreditCard;1113;OK;89;cpFromLog;2,78;1;32;28;32;21;21;9;2;0;0;9;0;0;0
6_24.ini;com.uj.atm.common.DummySample;410;OK;89;cpFromLog;2,78;1;32;28;32;21;21;9;2;0;0;9;0;0;0
6_25.ini;com.uj.atm.common.Account;1396;OK;22;cpFromLog;2,44;1;10;9;9;5;5;3;1;0;0;79;0;0;0
6_25.ini;com.uj.atm.common.Atm;1641;OK;42;cpFromLog;1,91;1;13;10;22;16;16;4;2;0;0;79;0;0;0
6_25.ini;com.uj.atm.common.CreditCard;1872;OK;115;cpFromLog;3,59;1;32;23;32;22;22;3;7;0;0;79;0;0;0
6_25.ini;com.uj.atm.common.DummySample;943;OK;115;cpFromLog;3,59;1;32;23;32;22;22;3;7;0;0;79;0;0;0
6_3.ini;com.uj.atm.common.Account;811;OK;14;cpFromLog;1,56;1;10;9;9;6;6;2;1;0;0;4;0;0;0
6_3.ini;com.uj.atm.common.Atm;898;OK;19;cpFromLog;0,86;1;13;12;22;18;18;1;3;0;0;4;0;0;0
6_3.ini;com.uj.atm.common.CreditCard;1016;OK;36;cpFromLog;1,12;1;32;31;32;25;25;7;0;0;0;4;0;0;0
6_3.ini;com.uj.atm.common.DummySample;367;OK;36;cpFromLog;1,12;1;32;31;32;25;25;7;0;0;0;4;0;0;0
6_4.ini;com.uj.atm.common.Account;890;OK;40;cpFromLog;4,44;1;10;10;9;7;7;2;0;0;0;19;0;0;0
6_4.ini;com.uj.atm.common.Atm;958;OK;26;cpFromLog;1,18;1;13;13;22;20;20;2;0;0;0;19;0;0;0
6_4.ini;com.uj.atm.common.CreditCard;1105;OK;52;cpFromLog;1,62;1;32;31;32;29;29;3;0;0;0;19;0;0;0
6_4.ini;com.uj.atm.common.DummySample;412;OK;52;cpFromLog;1,62;1;32;31;32;29;29;3;0;0;0;19;0;0;0
6_5.ini;com.uj.atm.common.Account;402;OK;0;cpFromLog;0;1;10;0;9;0;0;0;9;0;0;27;0;0;0
6_5.ini;com.uj.atm.common.Atm;406;OK;0;cpFromLog;0;1;13;0;22;0;0;0;22;0;0;27;0;0;0
6_5.ini;com.uj.atm.common.CreditCard;409;OK;0;cpFromLog;0;1;32;0;32;0;0;0;32;0;0;27;0;0;0
6_5.ini;com.uj.atm.common.DummySample;377;OK;0;cpFromLog;0;1;32;0;32;0;0;0;32;0;0;27;0;0;0
6_7.ini;com.uj.atm.common.Account;869;OK;24;cpFromLog;2,67;1;10;9;9;7;7;2;0;0;0;22;0;0;0
6_7.ini;com.uj.atm.common.Atm;984;OK;31;cpFromLog;1,41;1;13;13;22;21;21;1;0;0;0;22;0;0;0
6_7.ini;com.uj.atm.common.CreditCard;1119;OK;80;cpFromLog;2,5;1;32;32;32;28;28;4;0;0;0;22;0;0;0
6_7.ini;com.uj.atm.common.DummySample;404;OK;80;cpFromLog;2,5;1;32;32;32;28;28;4;0;0;0;22;0;0;0
6_8.ini;com.uj.atm.common.Account;829;OK;31;cpFromLog;3,44;1;10;9;9;6;6;3;0;0;0;7;0;0;0
6_8.ini;com.uj.atm.common.Atm;864;OK;20;cpFromLog;0,91;1;13;10;22;9;9;4;9;0;0;7;0;0;0
6_8.ini;com.uj.atm.common.CreditCard;899;OK;34;cpFromLog;1,06;1;32;20;32;10;10;7;15;0;0;7;0;0;0
6_8.ini;com.uj.atm.common.DummySample;375;OK;34;cpFromLog;1,06;1;32;20;32;10;10;7;15;0;0;7;0;0;0
6_9.ini;com.uj.atm.common.Account;838;OK;17;cpFromLog;1,89;1;10;10;9;7;7;2;0;0;0;4;0;0;0
6_9.ini;com.uj.atm.common.Atm;923;OK;20;cpFromLog;0,91;1;13;12;22;18;18;1;3;0;0;4;0;0;0
6_9.ini;com.uj.atm.common.CreditCard;1095;OK;61;cpFromLog;1,91;1;32;31;32;25;25;7;0;0;0;4;0;0;0
6_9.ini;com.uj.atm.common.DummySample;385;OK;61;cpFromLog;1,91;1;32;31;32;25;25;7;0;0;0;4;0;0;0
7.ini;com.uj.atm.common.Account;911;OK;31;cpFromLog;2,82;1;14;14;11;9;9;2;0;0;0;0;0;0;0
7.ini;com.uj.atm.common.Atm;1048;OK;54;cpFromLog;2,08;1;25;25;26;26;26;0;0;0;0;0;0;0;0
7.ini;com.uj.atm.common.CreditCard;1102;OK;45;cpFromLog;1,73;1;35;33;26;25;25;0;1;0;0;0;0;0;0
7.ini;com.uj.atm.common.DummySample;441;OK;45;cpFromLog;1,73;1;35;33;26;25;25;0;1;0;0;0;0;0;0
7_1.ini;com.uj.atm.common.Account;793;OK;1;cpFromLog;0,09;1;14;4;11;1;1;0;10;0;0;13;0;0;0
7_1.ini;com.uj.atm.common.Atm;429;OK;0;cpFromLog;0;1;25;0;26;0;0;0;26;0;0;13;0;0;0
7_1.ini;com.uj.atm.common.CreditCard;879;OK;14;cpFromLog;0,54;1;35;16;26;14;14;0;12;0;0;13;0;0;0
7_1.ini;com.uj.atm.common.DummySample;388;OK;14;cpFromLog;0,54;1;35;16;26;14;14;0;12;0;0;13;0;0;0
7_10.ini;com.uj.atm.common.Account;850;OK;9;cpFromLog;0,82;1;14;7;11;3;3;2;6;0;0;47;0;0;0
7_10.ini;com.uj.atm.common.Atm;839;OK;3;cpFromLog;0,12;1;25;6;26;3;3;0;23;0;0;47;0;0;0
7_10.ini;com.uj.atm.common.CreditCard;886;OK;9;cpFromLog;0,35;1;35;12;26;9;9;0;17;0;0;47;0;0;0
7_10.ini;com.uj.atm.common.DummySample;424;OK;9;cpFromLog;0,35;1;35;12;26;9;9;0;17;0;0;47;0;0;0
7_11.ini;com.uj.atm.common.Account;854;OK;21;cpFromLog;1,91;1;14;12;11;8;8;3;0;0;0;13;0;0;0
7_11.ini;com.uj.atm.common.Atm;928;OK;17;cpFromLog;0,65;1;25;13;26;16;16;0;10;0;0;13;0;0;0
7_11.ini;com.uj.atm.common.CreditCard;1008;OK;38;cpFromLog;1,46;1;35;30;26;22;22;3;1;0;0;13;0;0;0
7_11.ini;com.uj.atm.common.DummySample;409;OK;38;cpFromLog;1,46;1;35;30;26;22;22;3;1;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.Account;855;OK;24;cpFromLog;2,18;1;14;12;11;8;8;3;0;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.Atm;905;OK;17;cpFromLog;0,65;1;25;13;26;16;16;0;10;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.CreditCard;1001;OK;36;cpFromLog;1,38;1;35;30;26;22;22;3;1;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.DummySample;383;OK;36;cpFromLog;1,38;1;35;30;26;22;22;3;1;0;0;13;0;0;0
7_13.ini;com.uj.atm.common.Account;864;OK;37;cpFromLog;3,36;1;14;12;11;6;6;5;0;0;0;10;0;0;0
7_13.ini;com.uj.atm.common.Atm;986;OK;36;cpFromLog;1,38;1;25;19;26;21;21;4;1;0;0;10;0;0;0
7_13.ini;com.uj.atm.common.CreditCard;989;OK;34;cpFromLog;1,31;1;35;28;26;22;22;1;3;0;0;10;0;0;0
7_13.ini;com.uj.atm.common.DummySample;382;OK;34;cpFromLog;1,31;1;35;28;26;22;22;1;3;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.Account;868;OK;37;cpFromLog;3,36;1;14;12;11;6;6;5;0;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.Atm;985;OK;36;cpFromLog;1,38;1;25;19;26;21;21;4;1;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.CreditCard;1004;OK;39;cpFromLog;1,5;1;35;28;26;22;22;1;3;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.DummySample;384;OK;39;cpFromLog;1,5;1;35;28;26;22;22;1;3;0;0;10;0;0;0
7_15.ini;com.uj.atm.common.Account;860;OK;31;cpFromLog;2,82;1;14;13;11;6;6;5;0;0;0;14;0;0;0
7_15.ini;com.uj.atm.common.Atm;838;OK;8;cpFromLog;0,31;1;25;9;26;8;8;0;18;0;0;14;0;0;0
7_15.ini;com.uj.atm.common.CreditCard;985;OK;26;cpFromLog;1;1;35;30;26;23;23;1;2;0;0;14;0;0;0
7_15.ini;com.uj.atm.common.DummySample;387;OK;26;cpFromLog;1;1;35;30;26;23;23;1;2;0;0;14;0;0;0
7_16.ini;com.uj.atm.common.Account;880;OK;24;cpFromLog;2,18;1;14;11;11;7;7;4;0;0;0;22;0;0;0
7_16.ini;com.uj.atm.common.Atm;817;OK;5;cpFromLog;0,19;1;25;7;26;4;4;0;22;0;0;22;0;0;0
7_16.ini;com.uj.atm.common.CreditCard;986;OK;38;cpFromLog;1,46;1;35;22;26;14;14;7;5;0;0;22;0;0;0
7_16.ini;com.uj.atm.common.DummySample;397;OK;38;cpFromLog;1,46;1;35;22;26;14;14;7;5;0;0;22;0;0;0
7_17.ini;com.uj.atm.common.Account;844;OK;20;cpFromLog;1,82;1;14;11;11;7;7;4;0;0;0;14;0;0;0
7_17.ini;com.uj.atm.common.Atm;416;OK;0;cpFromLog;0;1;25;0;26;0;0;0;26;0;0;14;0;0;0
7_17.ini;com.uj.atm.common.CreditCard;968;OK;36;cpFromLog;1,38;1;35;23;26;12;12;9;5;0;0;14;0;0;0
7_17.ini;com.uj.atm.common.DummySample;382;OK;36;cpFromLog;1,38;1;35;23;26;12;12;9;5;0;0;14;0;0;0
7_18.ini;com.uj.atm.common.Account;867;OK;15;cpFromLog;1,36;1;14;11;11;8;8;3;0;0;0;33;0;0;0
7_18.ini;com.uj.atm.common.Atm;811;OK;4;cpFromLog;0,15;1;25;5;26;3;3;0;23;0;0;33;0;0;0
7_18.ini;com.uj.atm.common.CreditCard;998;OK;29;cpFromLog;1,12;1;35;24;26;18;18;4;4;0;0;33;0;0;0
7_18.ini;com.uj.atm.common.DummySample;395;OK;29;cpFromLog;1,12;1;35;24;26;18;18;4;4;0;0;33;0;0;0
7_19.ini;com.uj.atm.common.Account;860;OK;21;cpFromLog;1,91;1;14;14;11;8;8;3;0;0;0;23;0;0;0
7_19.ini;com.uj.atm.common.Atm;816;OK;4;cpFromLog;0,15;1;25;5;26;2;2;1;23;0;0;23;0;0;0
7_19.ini;com.uj.atm.common.CreditCard;1023;OK;45;cpFromLog;1,73;1;35;25;26;18;18;4;4;0;0;23;0;0;0
7_19.ini;com.uj.atm.common.DummySample;399;OK;45;cpFromLog;1,73;1;35;25;26;18;18;4;4;0;0;23;0;0;0
7_2.ini;com.uj.atm.common.Account;863;OK;15;cpFromLog;1,36;1;14;11;11;7;7;4;0;0;0;34;0;0;0
7_2.ini;com.uj.atm.common.Atm;432;OK;0;cpFromLog;0;1;25;0;26;0;0;0;26;0;0;34;0;0;0
7_2.ini;com.uj.atm.common.CreditCard;967;OK;31;cpFromLog;1,19;1;35;21;26;11;11;7;8;0;0;34;0;0;0
7_2.ini;com.uj.atm.common.DummySample;402;OK;31;cpFromLog;1,19;1;35;21;26;11;11;7;8;0;0;34;0;0;0
7_20.ini;com.uj.atm.common.Account;883;OK;23;cpFromLog;2,09;1;14;14;11;9;9;2;0;0;0;20;0;0;0
7_20.ini;com.uj.atm.common.Atm;996;OK;26;cpFromLog;1;1;25;18;26;21;21;1;4;0;0;20;0;0;0
7_20.ini;com.uj.atm.common.CreditCard;1077;OK;37;cpFromLog;1,42;1;35;32;26;26;26;0;0;0;0;20;0;0;0
7_20.ini;com.uj.atm.common.DummySample;407;OK;37;cpFromLog;1,42;1;35;32;26;26;26;0;0;0;0;20;0;0;0
7_21.ini;com.uj.atm.common.Account;851;OK;17;cpFromLog;1,55;1;14;11;11;10;10;1;0;0;0;15;0;0;0
7_21.ini;com.uj.atm.common.Atm;788;OK;3;cpFromLog;0,12;1;25;5;26;2;2;1;23;0;0;15;0;0;0
7_21.ini;com.uj.atm.common.CreditCard;930;OK;33;cpFromLog;1,27;1;35;20;26;14;14;2;10;0;0;15;0;0;0
7_21.ini;com.uj.atm.common.DummySample;384;OK;33;cpFromLog;1,27;1;35;20;26;14;14;2;10;0;0;15;0;0;0
7_22.ini;com.uj.atm.common.Account;870;OK;32;cpFromLog;2,91;1;14;11;11;9;9;2;0;0;0;10;0;0;0
7_22.ini;com.uj.atm.common.Atm;999;OK;29;cpFromLog;1,12;1;25;20;26;26;26;0;0;0;0;10;0;0;0
7_22.ini;com.uj.atm.common.CreditCard;1013;OK;36;cpFromLog;1,38;1;35;26;26;23;23;0;3;0;0;10;0;0;0
7_22.ini;com.uj.atm.common.DummySample;386;OK;36;cpFromLog;1,38;1;35;26;26;23;23;0;3;0;0;10;0;0;0
7_23.ini;com.uj.atm.common.Account;804;OK;16;cpFromLog;1,45;1;14;14;11;9;9;2;0;0;0;1;0;0;0
7_23.ini;com.uj.atm.common.Atm;381;OK;0;cpFromLog;0;1;25;0;26;0;0;0;26;0;0;1;0;0;0
7_23.ini;com.uj.atm.common.CreditCard;931;OK;24;cpFromLog;0,92;1;35;31;26;24;24;0;2;0;0;1;0;0;0
7_23.ini;com.uj.atm.common.DummySample;357;OK;24;cpFromLog;0,92;1;35;31;26;24;24;0;2;0;0;1;0;0;0
7_24.ini;com.uj.atm.common.Account;888;OK;15;cpFromLog;1,36;1;14;11;11;11;11;0;0;0;0;30;0;0;0
7_24.ini;com.uj.atm.common.Atm;823;OK;4;cpFromLog;0,15;1;25;7;26;4;4;0;22;0;0;30;0;0;0
7_24.ini;com.uj.atm.common.CreditCard;1003;OK;41;cpFromLog;1,58;1;35;22;26;14;14;7;5;0;0;30;0;0;0
7_24.ini;com.uj.atm.common.DummySample;402;OK;41;cpFromLog;1,58;1;35;22;26;14;14;7;5;0;0;30;0;0;0
7_25.ini;com.uj.atm.common.Account;1469;OK;15;cpFromLog;1,36;1;14;11;11;10;10;1;0;0;0;105;0;0;0
7_25.ini;com.uj.atm.common.Atm;1492;OK;12;cpFromLog;0,46;1;25;9;26;4;4;4;18;0;0;105;0;0;0
7_25.ini;com.uj.atm.common.CreditCard;1982;OK;148;cpFromLog;5,69;1;35;23;26;15;15;4;7;0;0;105;0;0;0
7_25.ini;com.uj.atm.common.DummySample;986;OK;148;cpFromLog;5,69;1;35;23;26;15;15;4;7;0;0;105;0;0;0
7_3.ini;com.uj.atm.common.Account;839;OK;13;cpFromLog;1,18;1;14;12;11;7;7;4;0;0;0;9;0;0;0
7_3.ini;com.uj.atm.common.Atm;787;OK;4;cpFromLog;0,15;1;25;7;26;4;4;0;22;0;0;9;0;0;0
7_3.ini;com.uj.atm.common.CreditCard;949;OK;23;cpFromLog;0,88;1;35;28;26;23;23;0;3;0;0;9;0;0;0
7_3.ini;com.uj.atm.common.DummySample;382;OK;23;cpFromLog;0,88;1;35;28;26;23;23;0;3;0;0;9;0;0;0
7_4.ini;com.uj.atm.common.Account;931;OK;59;cpFromLog;5,36;1;14;12;11;7;7;4;0;0;0;17;0;0;0
7_4.ini;com.uj.atm.common.Atm;977;OK;22;cpFromLog;0,85;1;25;18;26;22;22;0;4;0;0;17;0;0;0
7_4.ini;com.uj.atm.common.CreditCard;1073;OK;41;cpFromLog;1,58;1;35;30;26;25;25;0;1;0;0;17;0;0;0
7_4.ini;com.uj.atm.common.DummySample;409;OK;41;cpFromLog;1,58;1;35;30;26;25;25;0;1;0;0;17;0;0;0
7_5.ini;com.uj.atm.common.Account;408;OK;0;cpFromLog;0;1;14;0;11;0;0;0;11;0;0;27;0;0;0
7_5.ini;com.uj.atm.common.Atm;409;OK;0;cpFromLog;0;1;25;0;26;0;0;0;26;0;0;27;0;0;0
7_5.ini;com.uj.atm.common.CreditCard;415;OK;0;cpFromLog;0;1;35;0;26;0;0;0;26;0;0;27;0;0;0
7_5.ini;com.uj.atm.common.DummySample;378;OK;0;cpFromLog;0;1;35;0;26;0;0;0;26;0;0;27;0;0;0
7_6.ini;com.uj.atm.common.Account;849;OK;13;cpFromLog;1,18;1;14;11;11;8;8;3;0;0;0;18;0;0;0
7_6.ini;com.uj.atm.common.Atm;823;OK;5;cpFromLog;0,19;1;25;7;26;4;4;0;22;0;0;18;0;0;0
7_6.ini;com.uj.atm.common.CreditCard;917;OK;17;cpFromLog;0,65;1;35;20;26;16;16;0;10;0;0;18;0;0;0
7_6.ini;com.uj.atm.common.DummySample;405;OK;17;cpFromLog;0,65;1;35;20;26;16;16;0;10;0;0;18;0;0;0
7_8.ini;com.uj.atm.common.Account;845;OK;19;cpFromLog;1,73;1;14;11;11;6;6;5;0;0;0;12;0;0;0
7_8.ini;com.uj.atm.common.Atm;410;OK;0;cpFromLog;0;1;25;3;26;0;0;0;26;0;0;12;0;0;0
7_8.ini;com.uj.atm.common.CreditCard;796;OK;7;cpFromLog;0,27;1;35;10;26;1;1;3;22;0;0;12;0;0;0
7_8.ini;com.uj.atm.common.DummySample;377;OK;7;cpFromLog;0,27;1;35;10;26;1;1;3;22;0;0;12;0;0;0
7_9.ini;com.uj.atm.common.Account;843;OK;24;cpFromLog;2,18;1;14;12;11;8;8;3;0;0;0;8;0;0;0
7_9.ini;com.uj.atm.common.Atm;853;OK;12;cpFromLog;0,46;1;25;11;26;12;12;0;14;0;0;8;0;0;0
7_9.ini;com.uj.atm.common.CreditCard;998;OK;37;cpFromLog;1,42;1;35;30;26;21;21;4;1;0;0;8;0;0;0
7_9.ini;com.uj.atm.common.DummySample;374;OK;37;cpFromLog;1,42;1;35;30;26;21;21;4;1;0;0;8;0;0;0
8.ini;com.uj.atm.common.Account;819;OK;35;cpFromLog;5;1;9;9;7;4;4;3;0;0;0;0;0;0;0
8.ini;com.uj.atm.common.Atm;818;OK;11;cpFromLog;0,92;1;11;10;12;6;6;4;2;0;0;0;0;0;0
8.ini;com.uj.atm.common.CreditCard;867;OK;24;cpFromLog;1,5;1;21;18;16;10;10;4;2;0;0;0;0;0;0
8.ini;com.uj.atm.common.DummySample;370;OK;24;cpFromLog;1,5;1;21;18;16;10;10;4;2;0;0;0;0;0;0
8_1.ini;com.uj.atm.common.Account;817;OK;7;cpFromLog;1;1;9;9;7;4;4;3;0;0;0;11;0;0;0
8_1.ini;com.uj.atm.common.Atm;780;OK;2;cpFromLog;0,17;1;11;3;12;2;2;0;10;0;0;11;0;0;0
8_1.ini;com.uj.atm.common.CreditCard;854;OK;10;cpFromLog;0,62;1;21;11;16;10;10;0;6;0;0;11;0;0;0
8_1.ini;com.uj.atm.common.DummySample;386;OK;10;cpFromLog;0,62;1;21;11;16;10;10;0;6;0;0;11;0;0;0
8_10.ini;com.uj.atm.common.Account;846;OK;10;cpFromLog;1,43;1;9;6;7;2;2;1;4;0;0;29;0;0;0
8_10.ini;com.uj.atm.common.Atm;837;OK;5;cpFromLog;0,42;1;11;4;12;4;4;0;8;0;0;29;0;0;0
8_10.ini;com.uj.atm.common.CreditCard;976;OK;56;cpFromLog;3,5;1;21;16;16;8;8;5;3;0;0;29;0;0;0
8_10.ini;com.uj.atm.common.DummySample;424;OK;56;cpFromLog;3,5;1;21;16;16;8;8;5;3;0;0;29;0;0;0
8_11.ini;com.uj.atm.common.Account;841;OK;12;cpFromLog;1,71;1;9;9;7;6;6;1;0;0;0;8;0;0;0
8_11.ini;com.uj.atm.common.Atm;864;OK;15;cpFromLog;1,25;1;11;11;12;11;11;1;0;0;0;8;0;0;0
8_11.ini;com.uj.atm.common.CreditCard;953;OK;50;cpFromLog;3,12;1;21;21;16;16;16;0;0;0;0;8;0;0;0
8_11.ini;com.uj.atm.common.DummySample;387;OK;50;cpFromLog;3,12;1;21;21;16;16;16;0;0;0;0;8;0;0;0
8_12.ini;com.uj.atm.common.Account;827;OK;12;cpFromLog;1,71;1;9;9;7;6;6;1;0;0;0;8;0;0;0
8_12.ini;com.uj.atm.common.Atm;863;OK;17;cpFromLog;1,42;1;11;11;12;11;11;1;0;0;0;8;0;0;0
8_12.ini;com.uj.atm.common.CreditCard;938;OK;40;cpFromLog;2,5;1;21;21;16;16;16;0;0;0;0;8;0;0;0
8_12.ini;com.uj.atm.common.DummySample;383;OK;40;cpFromLog;2,5;1;21;21;16;16;16;0;0;0;0;8;0;0;0
8_13.ini;com.uj.atm.common.Account;851;OK;32;cpFromLog;4,57;1;9;9;7;4;4;3;0;0;0;2;0;0;0
8_13.ini;com.uj.atm.common.Atm;851;OK;24;cpFromLog;2;1;11;11;12;7;7;5;0;0;0;2;0;0;0
8_13.ini;com.uj.atm.common.CreditCard;939;OK;58;cpFromLog;3,62;1;21;21;16;12;12;4;0;0;0;2;0;0;0
8_13.ini;com.uj.atm.common.DummySample;387;OK;58;cpFromLog;3,62;1;21;21;16;12;12;4;0;0;0;2;0;0;0
8_14.ini;com.uj.atm.common.Account;836;OK;32;cpFromLog;4,57;1;9;9;7;4;4;3;0;0;0;2;0;0;0
8_14.ini;com.uj.atm.common.Atm;859;OK;25;cpFromLog;2,08;1;11;11;12;7;7;5;0;0;0;2;0;0;0
8_14.ini;com.uj.atm.common.CreditCard;942;OK;61;cpFromLog;3,81;1;21;21;16;12;12;4;0;0;0;2;0;0;0
8_14.ini;com.uj.atm.common.DummySample;385;OK;61;cpFromLog;3,81;1;21;21;16;12;12;4;0;0;0;2;0;0;0
8_15.ini;com.uj.atm.common.Account;838;OK;26;cpFromLog;3,71;1;9;9;7;4;4;3;0;0;0;11;0;0;0
8_15.ini;com.uj.atm.common.Atm;842;OK;13;cpFromLog;1,08;1;11;10;12;9;9;1;2;0;0;11;0;0;0
8_15.ini;com.uj.atm.common.CreditCard;922;OK;38;cpFromLog;2,38;1;21;21;16;14;14;2;0;0;0;11;0;0;0
8_15.ini;com.uj.atm.common.DummySample;388;OK;38;cpFromLog;2,38;1;21;21;16;14;14;2;0;0;0;11;0;0;0
8_16.ini;com.uj.atm.common.Account;861;OK;17;cpFromLog;2,43;1;9;9;7;5;5;2;0;0;0;12;0;0;0
8_16.ini;com.uj.atm.common.Atm;870;OK;13;cpFromLog;1,08;1;11;11;12;11;11;1;0;0;0;12;0;0;0
8_16.ini;com.uj.atm.common.CreditCard;930;OK;28;cpFromLog;1,75;1;21;21;16;16;16;0;0;0;0;12;0;0;0
8_16.ini;com.uj.atm.common.DummySample;402;OK;28;cpFromLog;1,75;1;21;21;16;16;16;0;0;0;0;12;0;0;0
8_17.ini;com.uj.atm.common.Account;837;OK;19;cpFromLog;2,71;1;9;9;7;4;4;3;0;0;0;14;0;0;0
8_17.ini;com.uj.atm.common.Atm;775;OK;2;cpFromLog;0,17;1;11;3;12;2;2;0;10;0;0;14;0;0;0
8_17.ini;com.uj.atm.common.CreditCard;918;OK;23;cpFromLog;1,44;1;21;21;16;14;14;2;0;0;0;14;0;0;0
8_17.ini;com.uj.atm.common.DummySample;390;OK;23;cpFromLog;1,44;1;21;21;16;14;14;2;0;0;0;14;0;0;0
8_18.ini;com.uj.atm.common.Account;869;OK;24;cpFromLog;3,43;1;9;9;7;6;6;1;0;0;0;24;0;0;0
8_18.ini;com.uj.atm.common.Atm;895;OK;16;cpFromLog;1,33;1;11;11;12;11;11;1;0;0;0;24;0;0;0
8_18.ini;com.uj.atm.common.CreditCard;961;OK;19;cpFromLog;1,19;1;21;20;16;15;15;0;1;0;0;24;0;0;0
8_18.ini;com.uj.atm.common.DummySample;419;OK;19;cpFromLog;1,19;1;21;20;16;15;15;0;1;0;0;24;0;0;0
8_19.ini;com.uj.atm.common.Account;850;OK;15;cpFromLog;2,14;1;9;9;7;6;6;1;0;0;0;18;0;0;0
8_19.ini;com.uj.atm.common.Atm;869;OK;12;cpFromLog;1;1;11;8;12;7;7;4;1;0;0;18;0;0;0
8_19.ini;com.uj.atm.common.CreditCard;927;OK;24;cpFromLog;1,5;1;21;21;16;16;16;0;0;0;0;18;0;0;0
8_19.ini;com.uj.atm.common.DummySample;404;OK;24;cpFromLog;1,5;1;21;21;16;16;16;0;0;0;0;18;0;0;0
8_2.ini;com.uj.atm.common.Account;27046;OK;45;cpFromLog;6,43;1;9;9;7;4;4;3;0;0;0;15;0;0;0
8_2.ini;com.uj.atm.common.Atm;22986;OK;14;cpFromLog;1,17;1;11;10;12;10;10;1;1;0;0;15;0;0;0
8_2.ini;com.uj.atm.common.CreditCard;23014;OK;16;cpFromLog;1;1;21;21;16;14;14;2;0;0;0;15;0;0;0
8_2.ini;com.uj.atm.common.DummySample;22473;OK;16;cpFromLog;1;1;21;21;16;14;14;2;0;0;0;15;0;0;0
8_20.ini;com.uj.atm.common.Account;891;OK;18;cpFromLog;2,57;1;9;9;7;6;6;1;0;0;0;25;0;0;0
8_20.ini;com.uj.atm.common.Atm;905;OK;13;cpFromLog;1,08;1;11;10;12;8;8;3;1;0;0;25;0;0;0
8_20.ini;com.uj.atm.common.CreditCard;985;OK;46;cpFromLog;2,88;1;21;21;16;16;16;0;0;0;0;25;0;0;0
8_20.ini;com.uj.atm.common.DummySample;408;OK;46;cpFromLog;2,88;1;21;21;16;16;16;0;0;0;0;25;0;0;0
8_21.ini;com.uj.atm.common.Account;837;OK;12;cpFromLog;1,71;1;9;9;7;6;6;1;0;0;0;7;0;0;0
8_21.ini;com.uj.atm.common.Atm;868;OK;11;cpFromLog;0,92;1;11;10;12;10;10;1;1;0;0;7;0;0;0
8_21.ini;com.uj.atm.common.CreditCard;961;OK;26;cpFromLog;1,62;1;21;21;16;16;16;0;0;0;0;7;0;0;0
8_21.ini;com.uj.atm.common.DummySample;392;OK;26;cpFromLog;1,62;1;21;21;16;16;16;0;0;0;0;7;0;0;0
8_22.ini;com.uj.atm.common.Account;858;OK;13;cpFromLog;1,86;1;9;9;7;6;6;1;0;0;0;20;0;0;0
8_22.ini;com.uj.atm.common.Atm;864;OK;12;cpFromLog;1;1;11;9;12;5;5;4;3;0;0;20;0;0;0
8_22.ini;com.uj.atm.common.CreditCard;946;OK;40;cpFromLog;2,5;1;21;21;16;15;15;1;0;0;0;20;0;0;0
8_22.ini;com.uj.atm.common.DummySample;392;OK;40;cpFromLog;2,5;1;21;21;16;15;15;1;0;0;0;20;0;0;0
8_23.ini;com.uj.atm.common.Account;793;OK;7;cpFromLog;1;1;9;9;7;6;6;1;0;0;0;3;0;0;0
8_23.ini;com.uj.atm.common.Atm;385;OK;0;cpFromLog;0;1;11;0;12;0;0;0;12;0;0;3;0;0;0
8_23.ini;com.uj.atm.common.CreditCard;397;OK;0;cpFromLog;0;1;21;0;16;0;0;0;16;0;0;3;0;0;0
